Ensemble_IDs,SRR3133925_nodiff_rep1,SRR3133926_nodiff_rep2,SRR3133927_nodiff_rep3,SRR3133928_diff_rep1,SRR3133929_diff_rep2,SRR3133930_diff_rep3
ENSG00000142731,5.45802851948009,5.36711589727556,5.67010630885488,3.38012093810398,4.39577732301857,4.35060421915792
ENSG00000164073,3.61641621520011,3.74129558513754,3.73511343754338,3.92454527895026,3.80573106909525,3.7489904778866
ENSG00000164074,3.16992662851625,3.17818278106617,3.1686017889284,3.69841045592799,4.0089772510911,3.84165121331447
ENSG00000138709,4.06245224046836,4.13348966374994,4.31530669411667,4.11563220246871,4.45263965997424,4.43927228076763
ENSG00000164040,5.693646575598,5.65936658575126,5.63685256750467,6.08530499086113,5.84714584883723,5.8320838618115
ENSG00000077684,6.13078937023152,6.14675027322951,6.13272665492645,4.56889972293159,5.16939203325094,5.18097482165905
ENSG00000151466,3.76334362416208,3.81697876090756,4.05647005488678,3.14373052214288,3.4230665445909,3.58711774873902
ENSG00000151470,1.98814254320562,2.07097317962983,2.04959460879585,3.2106501142322,2.92506464141061,2.91811774912286
ENSG00000138650,0.603020621831066,0.347682522360703,0.246826956233903,3.19420896717067,2.30141075224183,1.84389316410113
ENSG00000254535,0.318291144897953,0.452652081962245,0.637616909266069,2.00451358365367,2.02968164485563,1.77036412867917
ENSG00000189184,4.03478326832441,4.09346781741692,4.15798588347922,4.68523506718026,4.87081004873805,4.66652831769463
ENSG00000151012,1.27839841777444,1.1275567079962,1.49644084630537,2.42660584046646,2.23812450750786,3.03261253882973
ENSG00000151014,3.32156627693081,3.43674569105288,3.09926976782004,2.4124616581462,3.03341436373196,2.85727219390233
ENSG00000109381,5.49475899220704,5.47696553930567,5.61062102593149,5.4133497437642,5.62023960847031,5.71203510963954
ENSG00000137463,0.559299244401748,0.347682522360703,0.637616909266069,2.99979117341127,2.62209995049584,2.55189527527882
ENSG00000109390,4.83040308021143,4.83529506754316,4.71931472769665,4.84910141191025,4.72609068175337,4.66399282487877
ENSG00000164134,6.48200942648111,6.43394395198778,6.69931989404206,5.68597019842719,6.29637110301351,6.3271581701768
ENSG00000172007,3.59492315413247,3.7516190284063,3.75215334084185,4.16708591880891,4.08288303999626,4.08093236140198
ENSG00000145391,6.65360028734041,6.61870501924059,6.74755820391003,6.18539779708585,6.05698607088598,6.02818331639527
ENSG00000085871,3.30842090087389,3.25275726494046,3.05418187829151,4.20860518824717,3.79697416790988,3.93714257480462
ENSG00000196782,6.29806708120194,6.39742834867826,6.4610381272392,5.96689929185389,6.01229107216621,6.0232459568847
ENSG00000153130,6.16947230792018,6.01261610767038,6.32720037269792,6.7587024441372,6.38157064172539,6.51050863351288
ENSG00000153132,5.09247920302036,5.03444730360472,5.20515410706898,6.10632622609465,5.53064217197551,5.60903252516746
ENSG00000179387,6.5959378265744,6.53377339633876,6.77282619181019,6.5629092850892,6.50835173253586,6.59146070339797
ENSG00000109436,6.02728093711258,5.95347649389147,5.90026919483782,6.32691307048801,5.9980350763155,6.03604811292691
ENSG00000170153,7.5054182364152,7.4872338747595,7.65904393645037,7.35144730483829,7.51720931462153,7.46844457394634
ENSG00000109445,5.50343688327903,5.39701738298943,5.41407782337789,6.19162302806483,5.37900584986608,5.27036629535316
ENSG00000164136,1.19514291412509,0.923542815974606,0.369683704019436,4.74006407712683,2.56134591941674,1.89668057846057
ENSG00000109452,-0.253615202997757,-0.0948357133402482,-0.0355727744668225,2.04174648985265,0.912958038553952,0.34586630015126
ENSG00000170185,5.55443583248271,5.44710477203162,5.55020182593291,4.96508343882513,5.0837833177421,5.02966123529613
ENSG00000109458,5.27248745528483,5.24638372015587,5.43181246637838,5.16181097676823,5.13158249480901,5.08378072371101
ENSG00000153147,7.72474741851987,7.63674441533115,7.86366165605884,7.61266571174672,7.62534978784309,7.68243158368355
ENSG00000164162,1.88565958560437,1.85816680712258,2.25481974698743,1.96629426142318,1.85507712247345,1.89668057846057
ENSG00000164163,6.26612729050539,6.0878769541756,6.35162952757889,5.12758680604999,5.64850455506956,5.72668808409219
ENSG00000164164,5.83212638725395,5.88596298029646,6.0478706153134,5.08586212353493,5.40228736433218,5.41006541429927
ENSG00000170365,5.23302960232916,5.12060394735443,5.19895340250548,5.13621926286549,4.57805437836056,4.34744733597074
ENSG00000151611,2.1442617451229,2.02064150407969,2.36230417365384,2.42660584046646,2.39722653965564,2.28776334558769
ENSG00000151612,5.88510629890885,5.88244421015967,5.94788307901624,5.75204841953006,5.75067454855061,5.66462711595994
ENSG00000164167,4.67776120214629,4.57250331498399,4.76759839876929,4.1286686921456,4.42164306638869,4.58041064674304
ENSG00000120519,2.6917495404254,2.70191110915138,2.59417764800117,2.88155206118194,2.82524189293269,2.75615026945947
ENSG00000151615,2.5758504206656,2.62538661699138,2.3770256793606,-5.25287425903898,-5.56277539241245,-3.90206121329233
ENSG00000151617,4.07026116367913,3.93037484945703,3.88167833274742,4.356304479103,3.58950944989414,3.00883131287369
ENSG00000164168,6.37495348967784,6.283764830684,6.49686213263948,6.29064095711319,6.45924557723391,6.49061397639239
ENSG00000164169,4.28344575251176,4.27975796022748,4.35674464831194,4.15013776453602,4.34261161260569,4.34744733597074
ENSG00000071205,4.15348027515228,3.93037484945703,3.95219055301428,4.43886926013229,4.47477156154973,4.58041064674304
ENSG00000151623,-1.07075114584795,-0.987920509423736,-0.601169950321048,-2.93094616415162,-1.17045796963369,-1.78658399587239
ENSG00000170390,5.52632593121803,5.63865768891915,5.6090630397748,5.69476267891285,5.85349435211076,5.87875192131279
ENSG00000198589,6.19558922349938,6.15455127927777,6.27804568684462,7.12677485872105,7.16833146197559,7.11126146013312
ENSG00000181541,3.5620709936518,3.51154577101581,3.65281931590974,6.90857258847903,6.82981036386302,6.81761280979379
ENSG00000145425,5.10393680162033,5.05125967205555,5.33523242740402,5.01508282536386,4.86453745172252,4.91918129140537
ENSG00000109686,5.52348458112995,5.53787991882928,5.62148007213043,5.44669819424829,5.56586342044015,5.53465032884489
ENSG00000164142,0.318291144897953,0.55049940536039,-0.290829829708897,2.95169688521022,2.90074898085873,2.38949323255152
ENSG00000059691,5.18708564504839,5.24455752365774,5.17598671568345,4.69110565530476,4.68158844270806,4.79722203581619
ENSG00000109670,5.08671609932115,4.90631982940546,4.99933769502474,4.78741546198674,4.88534091299702,5.10449863255725
ENSG00000170006,0.726755990253311,0.111615164127178,0.58786387406897,2.97112741515912,2.48707315703812,2.38949323255152
ENSG00000169989,1.50271571603538,1.0291530039352,1.29413267101226,1.05090648913812,1.37973911292679,1.61100836894704
ENSG00000164144,5.09630852189998,4.90631982940546,5.06217466904504,5.38465629248633,5.15575748365678,5.05504082826996
ENSG00000137460,0.419574480735135,0.809586626677521,0.309562711581865,3.23496577478407,3.32292098092695,3.16043471244144
ENSG00000109654,7.03003632391243,6.96044672216094,7.07999817009564,6.66263170319295,6.91371768492915,6.93792985724756
ENSG00000121211,3.4287151345916,3.3374384908639,3.70041769628214,2.13083003343507,2.15832379629474,2.41384309396727
ENSG00000121210,4.48967267855978,4.47929685418016,4.57993260043275,4.20860518824717,4.3335570114975,4.22893827624166
ENSG00000137462,1.81305583664753,2.0376145826834,2.23878963716848,2.82927478231489,1.23164047393766,0.621500742764687
ENSG00000145428,4.7812952664938,4.78089395078181,4.77595379880844,4.51033810777542,4.29986196514635,4.30576658028758
ENSG00000171566,6.11483226826026,6.13299618160356,6.26919476926236,6.06057568192408,6.17489447076501,6.2242130537803
ENSG00000185149,4.51277939938008,4.31846673456785,4.4467173790755,2.9220514234617,3.32292098092695,3.63968075882971
ENSG00000164114,6.69080008659653,6.53526803002943,6.80991727647755,6.05375710267352,6.12678586187308,6.28652763241502
ENSG00000164116,4.18977640437527,4.23631091157649,4.21645330719038,3.51861521046162,3.95489399572137,3.76327470389285
ENSG00000061918,4.37140248135752,4.28332017201478,4.4149697523342,3.55769737570217,3.96665516173371,3.51015576692414
ENSG00000151790,-1.21514105518312,-0.856675976145484,-0.852708717317012,-5.25287425903898,-5.56277539241245,-5.48702371401348
ENSG00000256043,2.95899619754611,3.04182683397032,2.95954500415343,5.31222781932133,3.95489399572137,3.87711094099457
ENSG00000145431,0.726755990253311,0.59704199129742,0.181238614606326,3.13514302630615,2.08827629876648,1.52420354140977
ENSG00000109738,3.65327539261076,3.52965515156755,3.54613674845925,2.8917839837929,2.75463722135242,2.80299513291914
ENSG00000120251,3.84299312080163,3.73089773803221,3.90217878484646,0.104677745579102,2.31374155415255,2.79374705611712
ENSG00000164125,-1.55617797301819,-3.05830983731513,-2.43767121803817,1.15651667709872,-0.807887890248977,-1.78658399587239
ENSG00000205208,5.28092429243347,5.42469973984941,5.55344566100585,4.64345814487096,5.22431093213917,5.12860592295462
ENSG00000171503,3.41651468098608,3.63935279615538,3.60359680033357,4.09363947412665,3.9860465160463,3.89018681637507
ENSG00000171497,5.88621266019075,5.77521279910964,5.95034606730697,5.40444419054231,5.74954035427766,5.82415694603987
ENSG00000052795,5.29432144073993,5.23906502321319,5.38887726925275,4.75134620727921,5.14372062564874,5.08378072371101
ENSG00000109756,5.95108811064743,5.95794131769761,6.13813812053934,5.87705267447141,6.31565875714684,6.41195549060903
ENSG00000168843,6.00504631775139,5.90227137403834,6.15851853810624,2.11344795520683,3.01842518951251,3.06372307136976
ENSG00000145414,3.62704385103758,3.64490163007601,3.73511343754338,3.19420896717067,3.37091526253979,3.3925595355993
ENSG00000198498,4.65975942618096,4.56958877855661,4.74223787197677,4.14586943289921,4.41593506669391,4.41233320890963
ENSG00000145416,2.82695027830591,2.69122443035413,2.5297609195054,1.59261579190539,2.36203711119333,2.3771624306408
ENSG00000170088,5.20137871592127,5.21315319058924,5.25382306643595,5.15545548172841,5.05469207288175,5.33075940776105
ENSG00000109466,4.60436579212982,4.68719642855403,4.84640924622783,4.60666052734367,4.62085998906077,4.68415308363829
ENSG00000229894,-1.07075114584795,-1.29277509095216,-0.72146418403876,-2.93094616415162,-2.10334377377515,-1.2390962005699
ENSG00000052802,4.46914618334168,4.30100047957531,4.4185319641215,6.40667573784089,6.02077753805404,6.27078295818375
ENSG00000109472,8.00873363797887,7.97442469127158,8.00719577284259,8.34994057358814,7.80149608226861,7.89897346125939
ENSG00000196104,0.645455888151463,0.809586626677521,0.983792550400109,0.9759444314569,0.165145062150753,-1.39956087276314
ENSG00000137628,1.77533617069837,1.77963340457589,1.81025629540542,3.34331549710543,2.97249998420836,3.34902664104459
ENSG00000181381,2.53128486823215,2.4962790143625,2.44846081740355,3.99742415886735,4.00137409757329,4.00282424642582
ENSG00000129116,6.14564828539387,6.24775185211321,6.29461736614226,7.22057782991325,7.09118925083657,7.0397200289862
ENSG00000145439,4.80722675784533,4.844969504741,5.0598955294859,5.56490886273555,5.36722267019658,5.43853072586007
ENSG00000154447,4.02677939181259,3.99697259818606,4.11032495632904,4.91579785909325,4.70751993405959,4.66652831769463
ENSG00000137601,5.21377003784745,5.16182661008095,5.38887726925275,5.7576538468475,5.73241956346821,5.81390077696282
ENSG00000109572,6.93807761352679,6.86679948658608,6.99427403426843,6.88763601332924,6.80763957646725,6.84137072433897
ENSG00000056050,5.16537697151047,5.00238609437242,5.26573802782212,5.26970727221585,5.10522314326008,5.09887773567729
ENSG00000198948,4.08960052888757,4.03127305580957,3.85563619890943,4.11563220246871,4.12547491672073,4.22550328642634
ENSG00000109576,4.7329187294018,4.79093886544928,4.75638205429704,4.64648266388413,4.69107209257496,4.60176452470342
ENSG00000174473,0.726755990253311,0.848580758293384,0.732253783404144,-1.55243454089789,-0.518381273053992,-0.732136211850014
ENSG00000109586,5.39102061124387,5.36543639179964,5.57115754133657,5.56490886273555,5.37753820473352,5.48954040940185
ENSG00000164104,8.95682579134025,8.89915500949008,9.14534437081742,7.3588422019049,7.73571682589025,7.64595790451587
ENSG00000164105,5.63562152804689,5.68113326045731,5.77247826101364,4.34889652936873,4.46374805010732,4.33475026795709
ENSG00000164106,-0.253615202997757,-0.522256937074924,0.181238614606326,5.40622970443468,2.85928937376037,1.84389316410113
ENSG00000164107,10.1684779825437,10.1604652772581,10.0864156916461,9.91073611023386,10.0608489403488,10.1200464750173
ENSG00000164117,6.15577573313995,6.07354712329366,6.25232675338128,5.8936944167018,6.19336390596048,6.16447650663926
ENSG00000164118,7.70951520268244,7.60435853820241,7.68811122816094,6.59379142286076,7.03457886055916,7.12791613329725
ENSG00000164120,-0.819212378851982,-0.522256937074924,-0.490138637932304,-1.79344264040168,-1.17045796963369,-1.78658399587239
ENSG00000145451,0.46766876893618,0.0460268224996015,0.482894314467427,-2.44551933698138,-2.10334377377515,-3.16509561912612
ENSG00000150625,-5.46306856862671,-3.05830983731513,-3.66006363937462,-2.44551933698138,-1.17045796963369,-1.2390962005699
ENSG00000150627,4.54955597023835,4.64351642109692,4.57993260043275,3.6267089905738,4.49386232270076,4.5283913383732
ENSG00000150628,-1.55617797301819,-2.57288301014489,-0.852708717317012,-1.34598366343046,-1.17045796963369,-3.90206121329233
ENSG00000129128,6.51456912177917,6.4056231735571,6.59220756024332,6.72046436176138,6.64698256416895,6.73244735338088
ENSG00000109674,3.74394575155083,4.03550383608759,4.06103554933257,2.13083003343507,2.81660297465882,2.78443931389089
ENSG00000038002,3.93994345494829,3.79218957644299,3.92740136854971,5.81254187563757,4.77149789289474,4.68914943509401
ENSG00000218336,6.84384754489584,6.95989034149809,7.0067521169401,7.35930312684201,7.4542069551212,7.36959633966336
ENSG00000129187,5.98968746040579,5.9899045472929,5.98078380052777,6.7183100133657,6.2369109689188,6.14733358712449
ENSG00000151718,5.76514887366673,5.78026381535319,5.85497908432695,5.29498424701944,5.67622636535314,5.41610496279884
ENSG00000168564,4.54115189769149,4.59847252690386,4.77317403871745,4.1372946971612,4.22022281650797,4.29597449490693
ENSG00000168556,3.41651468098608,3.43674569105288,3.71786986524149,3.52520287049638,3.31066872010293,3.42286936975656
ENSG00000182552,4.06636198551944,4.00130501898209,4.11472342022656,3.63282211430041,3.59961593634446,3.71999060616405
ENSG00000168538,5.91034039160199,5.90574217372572,6.02818666975856,5.87060053920516,5.82470347342993,5.93346289881229
ENSG00000173320,6.098696695001,6.04340326287336,6.11197595216921,7.94633796937158,7.37551775173924,7.13113233376498
ENSG00000164303,2.12938846864137,2.05439029543423,2.46233299198511,1.37648236104063,1.53525669054808,1.4787605706486
ENSG00000168310,4.24256381873471,4.26542050020621,4.33051310673876,4.66449782043786,4.50465896834408,4.26284571338336
ENSG00000164305,6.34710136903795,6.18438793059288,6.39386224215649,5.33864808753175,5.50129368797306,5.38872563740657
ENSG00000164306,4.10488750678876,4.0185057597357,4.12783892001682,3.71002174629828,3.7387208025701,3.80989249286581
ENSG00000151725,5.96999519649536,5.99099419616713,6.2473278050641,4.34145034488587,4.88120415018881,5.05504082826996
ENSG00000151726,5.83671183423183,5.86234075724885,5.84177354552768,5.59496609659173,6.01229107216621,5.91864961826838
ENSG00000151729,6.01114436856724,5.97896255293114,5.93426096455023,6.49825132432829,6.36092349088263,6.47984218637406
ENSG00000164323,6.53869145970051,6.51116606446253,6.61256614560175,6.04919341348754,6.15618551957176,6.21037829348923
ENSG00000109762,4.71559628237977,4.66005178882322,4.77038891229092,4.389177433889,4.46097896088697,4.40930868989646
ENSG00000109771,2.40111757602757,2.57976399986558,2.51652509234871,2.94188259538327,2.75463722135242,3.24429531701158
ENSG00000186352,2.8452704615127,2.97290889329559,2.93984920281251,1.78054874249847,2.31374155415255,2.60573342690637
ENSG00000109775,4.59897756909378,4.55787139401674,4.42563010902267,4.23295504966292,4.14285699494897,4.46280299674563
ENSG00000205129,-0.418674449268253,-0.522256937074924,-0.290829829708897,0.475046195524218,1.09543609033935,0.816757034163621
ENSG00000168491,-0.939506612569693,-0.856675976145484,-0.290829829708897,-0.123591242094015,0.36796194515044,0.185401627958014
ENSG00000154553,3.67392254345352,3.73610602903497,3.65281931590974,4.54316534979079,4.7647772516688,4.81789795556819
ENSG00000154556,1.1662880514529,1.5386253050721,1.78839686144168,2.1480051772432,3.55356856882502,3.31710730716984
ENSG00000164342,-2.00363694998941,-3.79527543148134,-1.78559452145847,1.54154160731112,0.459592420616009,0.294335999511177
ENSG00000109794,2.82695027830591,2.71251920871736,2.73796743459854,3.13514302630615,3.127222579007,3.20297425740596
ENSG00000145476,4.87566781394721,5.01100565722495,4.81161157501743,6.27313584802276,6.17066369048699,6.19465394119621
ENSG00000164344,-1.55617797301819,-1.13231041875891,-1.33813554448725,1.46137125862714,-0.0081865407348082,-0.0607589593113842
ENSG00000168412,-1.76262885048561,-1.9208063135652,-2.43767121803817,-0.298677948652106,0.545749064365723,0.988709716952916
ENSG00000083857,7.81494522749145,7.75210113201676,7.63053124870796,10.0817831164369,9.76347852242247,10.0050485250746
ENSG00000109536,4.80722675784533,4.88537711428196,4.97776876277234,4.93818495549267,4.68633806030128,4.69661166745974
ENSG00000205097,-1.55617797301819,-2.57288301014489,-1.54458642195468,2.39817743213995,1.73184535647918,1.58979188303735
ENSG00000153404,5.83785592234959,5.98881407479889,5.73153798331956,5.79493129496861,6.21817440633722,6.1999144576569
ENSG00000164366,5.26740156855751,5.27708051737879,5.11582094408389,5.20348015606931,5.25180707349383,5.34665703464126
ENSG00000073578,3.55095190168823,3.76696699273973,3.75778887551128,3.20245296126558,3.22838749614257,3.31710730716984
ENSG00000286001,-2.29314356718439,-0.856675976145484,-0.852708717317012,-2.93094616415162,-1.65588479680393,-0.532827403626607
ENSG00000249915,4.81421883150365,4.78843418592973,4.78426108687247,4.24497757791214,4.47202357016482,4.61232409638971
ENSG00000286169,1.13684427356042,0.959612070682128,0.732253783404144,2.16497825584692,1.96860606810387,1.65252763838531
ENSG00000063438,-1.76262885048561,-1.9208063135652,-1.15756329884543,-1.34598366343046,-0.807887890248977,-1.78658399587239
ENSG00000180104,6.09583041252,6.21641773547217,5.96990004784666,6.18747586016158,6.09051755297037,6.08235724550881
ENSG00000066230,1.3313472977234,1.36122905419865,1.64979162321217,1.37648236104063,1.3320423708955,1.30739215233662
ENSG00000112877,4.00657324861281,4.20284483530044,4.07012342216053,1.92703483097595,2.64179575183676,2.78443931389089
ENSG00000171368,3.96947333176155,4.1569804683361,3.76340248197481,1.86606681368453,2.69931945295773,2.8661231114846
ENSG00000206077,3.55095190168823,3.63378253811244,3.66486694367427,1.08697574384564,2.54051241599958,2.24768590621236
ENSG00000188818,2.73168828579554,2.73350423384669,2.77178214759078,1.28628455206905,1.76814148570217,1.61100836894704
ENSG00000028310,6.6665364425258,6.71020534287911,6.60867328020445,6.18747586016158,6.32710877789038,6.41572823083668
ENSG00000071539,6.2062594357692,6.1487044828624,6.34134455501819,4.60666052734367,5.19794455505318,5.24344642317074
ENSG00000145506,1.30511575615022,1.41417793414761,1.54938972625433,-0.123591242094015,0.545749064365723,0.535344099014972
ENSG00000113504,5.75791428245507,5.85398074603597,5.58231656413834,4.72583620006738,4.57549640775978,4.1658212589885
ENSG00000174358,-0.418674449268253,-0.25095491525753,-0.601169950321048,-1.0049467455954,-1.86233567427135,-1.09470629123472
ENSG00000164362,4.29014818055225,4.43834424527836,4.14943655451455,1.54154160731112,2.75463722135242,2.66779439503862
ENSG00000049656,7.67728192800173,7.71499423941684,7.58806159832624,7.90178565109407,7.35739134482643,7.34250083506486
ENSG00000153395,6.84042680816367,6.81174658115781,6.71678526799139,6.32691307048801,6.37643649025395,6.40589850961711
ENSG00000171421,4.18977640437527,3.87479063761623,4.10148759306986,4.05318743038936,4.05744443309504,4.06179819444527
ENSG00000145494,5.94791269841709,5.92866987186144,5.9142145103159,5.83922215595181,5.86401350218312,5.99930853875518
ENSG00000145536,-0.105516564008623,-1.29277509095216,-0.490138637932304,-1.34598366343046,-1.65588479680393,-1.58013311840496
ENSG00000164151,6.4584004919047,6.42993200546216,6.52025995862791,5.85499665524063,6.33166346214982,6.29064256686727
ENSG00000133398,5.58609930374546,5.48935591103829,5.52893722833779,5.70204903299134,5.58887543756097,5.74599671246101
ENSG00000215218,5.22605583628655,5.06374161039876,4.93114700901172,4.18383728309823,4.80682195386623,5.45622368188807
ENSG00000037474,7.26506453167951,7.30604372294194,7.28806020207184,6.89464868531176,7.12700423696483,7.14710665907984
ENSG00000145545,5.75912256982963,5.67843031813807,5.85497908432695,5.21167149129496,5.40948645632085,5.51086141381563
ENSG00000112941,6.15485798817204,6.23860636956416,6.15958325774194,5.33864808753175,5.75971614518502,5.77917719848548
ENSG00000215217,-2.00363694998941,-1.9208063135652,-5.24502614009577,0.238978837290693,-1.31484787896886,-0.62904271888591
ENSG00000124275,4.25632025231538,4.42550593994912,4.55749022502545,3.90447267632386,4.06840166329153,3.99477571765227
ENSG00000124279,2.78010541484624,3.00777935314264,3.21030108020879,2.9220514234617,2.70868763549193,3.04045329204691
ENSG00000112902,4.05460081950711,3.98389672280556,3.99098805180431,6.6101504511979,5.47682912554131,4.80414698530838
ENSG00000150756,4.01063718099271,3.96627580096314,4.01941646013083,4.18383728309823,3.91498287403144,4.08851553282105
ENSG00000150753,8.47586775391262,8.41793006900872,8.56343533610385,7.7130903512331,8.0712415032717,8.12065335975243
ENSG00000164237,5.60772324079635,5.62327997990611,5.64295599296268,5.72797934734075,5.37753820473352,5.4085515683672
ENSG00000145495,8.16571869391724,8.20319747188692,8.17506566450654,8.12582700892524,8.21437716306286,8.23546365699477
ENSG00000145491,-3.87810606790555,-3.05830983731513,-3.66006363937462,-0.497986756875513,-1.86233567427135,-3.16509561912612
ENSG00000164236,1.97155965901002,1.77963340457589,1.6004639108486,3.08251609565494,3.17531686720804,3.15322122220886
ENSG00000112977,6.49874283946046,6.49051207114362,6.37198208755619,7.64326890173553,7.10322664023245,6.99905708863849
ENSG00000039139,0.0287845277029683,0.452652081962245,0.0403760787664761,0.238978837290693,0.0519344517027627,0.535344099014972
ENSG00000038382,9.19262984801884,9.18694574299142,9.05310804494019,7.95154404925045,8.24327068866551,8.23930089763685
ENSG00000145569,5.43099127764732,5.27708051737879,5.51069601354651,4.3673455664685,4.93607381411928,5.12307834898618
ENSG00000154124,5.86728814833124,5.91150834863144,5.87326609293122,4.69986698814751,5.29753566250704,5.2803331401122
ENSG00000154122,5.57927481116698,5.59345943410286,5.4194211444522,5.52108910939458,5.41950521214584,5.47370228082558
ENSG00000183580,5.54185410994234,5.56300946369906,5.6938183173704,5.74077180097762,5.71160276083392,5.59579062365879
ENSG00000183654,6.61073827855179,6.51949661015501,6.51278053210146,3.30554645422968,3.43440408852518,3.57096800874569
ENSG00000173545,5.19067221007986,5.08838611071552,5.09148041971448,4.97474168437524,4.97735264616965,4.91065091893479
ENSG00000154153,3.17717636759564,3.20847670337977,3.15157864108609,4.22083149058043,3.89460548666009,3.82812584824282
ENSG00000145555,3.16264027443776,3.24547091086197,3.06331289004363,5.46051225589805,5.08198220010381,4.73577118885463
ENSG00000176788,5.84811209142665,5.85038300092737,5.9515759864274,6.1570469822107,6.58092668444548,6.45512420638137
ENSG00000113360,6.63923524858594,6.74549839719251,6.73689784722157,6.49069792989665,6.77790926195099,6.76947985341956
ENSG00000082213,5.27417877440103,5.18676743804454,5.27559254046051,5.21574978387904,5.14026299657397,5.16671706469309
ENSG00000133401,3.31500856090865,3.26000700401985,3.09926976782004,1.19006923680975,2.17193422781339,2.85727219390233
ENSG00000113384,6.02527370890582,5.9590553679776,6.14675446591739,6.21727617623538,6.03388027526222,6.05842346766461
ENSG00000150712,4.89997106162981,4.91093276711936,4.91862353592005,4.7928854023437,4.92807548432785,4.83603104632816
ENSG00000056097,7.09893529502485,7.0283571805956,7.18254860746932,6.88955194328,6.93133015564861,6.93792985724756
ENSG00000113387,7.13055598107936,6.98252781195146,7.25357378867449,7.12569155096158,7.03411317461552,7.07831641319497
ENSG00000113407,6.98736946376895,6.90718587948103,7.14164471954185,6.51158270458091,6.98049814603736,7.01903587481447
ENSG00000151388,1.30511575615022,1.0954954987639,0.90472097940891,1.01391228165592,0.912958038553952,0.34586630015126
ENSG00000164175,-0.33378555168174,0.111615164127178,0.427399201875723,-1.79344264040168,-1.17045796963369,-2.67966879195588
ENSG00000242110,1.88565958560437,1.73870314052101,1.76620111532748,2.24697162804422,2.05927642704393,2.13502810544289
ENSG00000082196,1.35711039378848,1.43994103021269,1.74365854667639,1.71291002562311,1.98411906747519,2.20646324348584
ENSG00000039560,4.3166507865167,4.25819798178798,4.45367852667457,5.08808850521272,4.638123212626,4.33155846346738
ENSG00000205838,-0.418674449268253,-0.625350430039028,-0.997098626652187,0.104677745579102,-1.03921343635543,-1.09470629123472
ENSG00000113456,5.23823789333192,5.18676743804454,5.40692247062767,4.65851772880448,4.98893286920824,5.04143039675131
ENSG00000113460,5.51921203593158,5.33829494386672,5.53715305373544,4.83856112728463,4.86034051773466,4.96521752641734
ENSG00000168724,5.44457323503882,5.45344281645225,5.49052988381576,5.37192119682126,5.450547281013,5.464989450876
ENSG00000113494,1.04472607157199,1.36122905419865,1.49644084630537,6.09751248327386,3.85296637587764,3.03261253882973
ENSG00000152582,1.47944593671253,1.85816680712258,1.67383709717882,3.11781314776824,2.68039859106051,2.59512532734039
ENSG00000168671,-3.14114047373934,-3.79527543148134,-3.66006363937462,1.48859272736217,0.912958038553952,1.17118776873831
ENSG00000164187,5.30097364867988,5.18866822229959,5.37427681531991,5.19730598812577,5.30681845082834,5.27036629535316
ENSG00000145604,6.15026048574435,6.08583852919376,6.13921798214731,5.20962801355828,5.98460117108566,5.8365940492781
ENSG00000152620,4.83499399909231,4.79343920410092,4.99218382065925,5.41689662948654,5.18289893158969,5.21081264394889
ENSG00000164190,6.5372836088536,6.44591328259771,6.59614504915277,6.09197642490401,6.4840075779439,6.3736753185985
ENSG00000197603,5.00147718170723,4.96738343636564,5.1245712061829,4.81456010171754,5.09632857106122,5.30495310688521
ENSG00000113569,6.5686326341136,6.46093325704605,6.63647024471434,5.5028478946033,6.04409244496171,6.02621039979257
ENSG00000082068,4.81421883150365,4.69524121728552,4.6842322685412,4.79561261495336,4.74670096142866,4.71632428896628
ENSG00000164318,-2.00363694998941,-1.47334733659398,-2.43767121803817,-1.0049467455954,0.846615543725256,1.54639928752397
ENSG00000113594,5.56137855541394,5.27350284650407,5.15905099614546,5.67119592654636,5.8354338690544,5.69474972479533
ENSG00000145623,-1.76262885048561,-0.736381742427772,-1.33813554448725,5.78123688705761,4.6233388471292,3.97854269079592
ENSG00000164327,4.40883666903248,4.30100047957531,4.52150276850309,4.03483812051047,4.25899858955812,4.21168095275686
ENSG00000113638,4.7329187294018,4.55787139401674,4.926150657556,4.48690635073428,4.47477156154973,4.45988256044292
ENSG00000132356,5.93620935588226,5.85038300092737,5.86806484334661,6.0707435042526,6.09498964285292,6.27494298136861
ENSG00000145592,9.04342497870681,8.94443486980286,9.03364109985067,9.31133478615082,9.15474038909778,9.13199259995943
ENSG00000112936,9.15606240875756,9.15970842582012,9.04751119055236,10.6121581758145,9.56372743744875,9.51434049510391
ENSG00000171495,-0.33378555168174,-0.335843812844043,-0.290829829708897,-0.609018069264257,-1.47531255116211,-0.532827403626607
ENSG00000039537,2.09917385559437,2.21221910506558,2.1037020141353,2.79697429041158,1.30758932717096,0.779762826681419
ENSG00000182836,7.31808620206916,7.30253724686453,7.49369948239765,4.7172316315732,5.10522314326008,4.97752203632046
ENSG00000083720,6.29640355257613,6.22385192926668,6.45930983108655,6.37602689298921,5.69990674994972,5.87984487215361
ENSG00000205765,5.90161328723785,5.79156435648049,5.99158606011998,5.82860917905469,5.97589856067022,5.99830247522704
ENSG00000151876,2.25803062008048,2.35447168802334,2.43445395940967,3.16075366998519,2.66122628178566,2.60573342690637
ENSG00000198865,2.36347991866421,2.35447168802334,2.85826166831625,2.98074541772072,3.35906554466204,3.15322122220886
